TrialNumber,Ppn,DoorClicked,Won,TotalAmount,PAscore,NAscore,Time_msec
28,116,2,-3.24,0.829999999999999,0.112777777777778,0.874375,806434
29,116,2,3.21,4.04,0.439166666666667,0.582708333333333,811711
30,116,2,1.07,5.11,0.404444444444444,0.631319444444444,817156
31,116,2,-0.84,4.27,0.286388888888889,0.763263888888889,822241
32,116,2,1.47,5.74,0.383611111111111,0.652152777777778,827330
33,116,2,4.26,10,0.821111111111111,0.200763888888889,833451
34,116,2,-3.35,6.65,0.473888888888889,0.513263888888889,841405
35,116,2,-0.43,6.22,0.418333333333333,0.679930555555555,846445
36,116,2,1.25,7.47,0.508611111111111,0.464652777777778,857446
37,116,2,1.51,8.98,0.598888888888889,0.464652777777778,869747
38,116,2,3.76,12.74,0.71,0.339652777777778,875139
39,116,2,0.55,13.29,0.821111111111111,0.277152777777778,880755
40,116,2,3.35,16.64,0.904444444444444,0.0896527777777778,886429
41,116,2,-1.05,15.59,0.71,0.291041666666667,893095
42,116,2,0.92,16.51,0.821111111111111,0.228541666666667,899201
43,116,2,-3.09,13.42,0.578055555555556,0.360486111111111,905071
44,116,2,-3.97,9.45,0.3975,0.561875,911072
45,116,2,1.05,10.5,0.71,0.311875,917206
46,116,2,3.02,13.52,0.925277777777778,0.0757638888888888,923435
47,116,2,-3.83,9.69,0.668333333333333,0.304930555555555,928980
48,116,2,-1.19,8.5,0.626666666666667,0.402152777777778,934391
49,116,2,1.47,9.97,0.807222222222222,0.304930555555555,940893
50,116,2,0.94,10.91,0.821111111111111,0.138263888888889,947110
51,116,2,-3.89,7.02,0.314166666666667,0.659097222222222,952606
52,116,2,3.53,10.55,0.696111111111111,0.249375,958513
53,116,2,3.62,14.17,0.8975,0.179930555555556,964805
54,116,2,3.78,17.95,1,0.0340972222222223,970137
55,116,2,-3.4,14.55,0.696111111111111,0.291041666666667,975964
56,116,2,-3.69,10.86,0.328055555555556,0.672986111111111,982547
57,116,2,-0.82,10.04,0.466944444444444,0.513263888888889,987614
58,116,2,0.69,10.73,0.487777777777778,0.506319444444444,992885
59,116,2,3.17,13.9,0.612777777777778,0.416041666666667,1000711
60,116,2,-0.31,13.59,0.432222222222222,0.568819444444444,1005871
61,116,2,3.7,17.29,0.7725,0.270208333333333,1010764
62,116,2,0.66,17.95,0.869722222222222,0.152152777777778,1016071
63,116,2,1.02,18.97,0.973888888888889,0.0340972222222223,1021316
64,116,2,-3.22,15.75,0.703055555555556,0.249375,1026212
65,116,2,-3.01,12.74,0.626666666666667,0.270208333333333,1031435
66,116,2,-3.92,8.82,0.591944444444444,0.381319444444444,1037011
67,116,2,-0.74,8.08,0.501666666666667,0.520208333333333,1043117
68,116,2,-3.77,4.31,0.425277777777778,0.485486111111111,1048934
69,116,2,1.37,5.68,0.598888888888889,0.416041666666667,1055065
70,116,2,-3.13,2.55,0.300277777777778,0.728541666666667,1060104
71,116,2,-0.5,2.05,0.237777777777778,0.825763888888889,1065293
72,116,2,-3.62,-1.57,0.0225,0.985486111111111,1071921
73,116,2,-1.23,-2.8,0.0225,0.978541666666667,1077591
74,116,2,3.61,0.810000000000002,0.119722222222222,0.902152777777778,1086180
75,116,2,-3.93,-3.12,0.0294444444444444,0.978541666666667,1092818
76,116,2,1.25,-1.87,0.0850000000000001,0.902152777777778,1098893
77,116,2,-1.08,-2.95,0.0294444444444444,0.964652777777778,1104107
78,116,2,3.77,0.820000000000002,0.0780555555555555,0.916041666666667,1110181
79,116,2,0.5,1.32,0.168333333333333,0.839652777777778,1116028
80,116,2,1.17,2.49,0.230833333333333,0.770208333333333,1121908
81,116,2,-0.76,1.73,0.133611111111111,0.909097222222222,1127082
82,116,2,1.15,2.88,0.293333333333333,0.700763888888889,1132594
83,116,2,-0.79,2.09,0.189166666666667,0.811875,1137891
84,116,2,3.28,5.37,0.432222222222222,0.568819444444444,1143559
85,116,2,1.33,6.7,0.279444444444444,0.645208333333333,1149307
86,116,2,-0.55,6.15,0.21,0.797986111111111,1154221
87,116,2,-3.91,2.24,0.0919444444444445,0.881319444444444,1159152
88,116,2,0.72,2.96,0.175277777777778,0.791041666666667,1164464
89,116,2,3.58,6.54,0.383611111111111,0.575763888888889,1170169
90,116,2,3.11,9.65,0.494722222222222,0.561875,1174937
91,116,2,-3.04,6.61,0.21,0.818819444444444,1180434
92,116,2,1.38,7.99,0.293333333333333,0.693819444444444,1185634
93,116,2,-1.24,6.75,0.196111111111111,0.777152777777778,1191199
94,116,2,3.93,10.68,0.383611111111111,0.638263888888889,1196751
95,116,2,1.23,11.91,0.598888888888889,0.506319444444444,1202183
96,116,2,3.11,15.02,0.626666666666667,0.450763888888889,1207279
97,116,2,0.89,15.91,0.682222222222222,0.409097222222222,1212459
98,116,2,-0.67,15.24,0.571111111111111,0.513263888888889,1218143
99,116,2,-3.88,11.36,0.425277777777778,0.596597222222222,1223993
100,116,2,-0.62,10.74,0.307222222222222,0.749375,1230096
101,116,2,0.55,11.29,0.425277777777778,0.645208333333333,1235384
102,116,2,0.83,12.12,0.550277777777778,0.457708333333333,1239847
103,116,2,3.9,16.02,0.661388888888889,0.485486111111111,1245206
104,116,2,-3.97,12.05,0.501666666666667,0.561875,1250302
105,116,2,-1.31,10.74,0.348888888888889,0.728541666666667,1255717
106,116,2,3.36,14.1,0.571111111111111,0.443819444444444,1260596
107,116,2,-0.94,13.16,0.508611111111111,0.610486111111111,1265819
108,116,2,-1.04,12.12,0.418333333333333,0.645208333333333,1271038
109,116,2,-1.02,11.1,0.279444444444444,0.714652777777778,1275772
110,116,2,-0.58,10.52,0.196111111111111,0.763263888888889,1280426
111,116,2,0.55,11.07,0.341944444444444,0.700763888888889,1285491
112,116,2,-0.77,10.3,0.161388888888889,0.825763888888889,1290791
113,116,2,-0.71,9.59,0.203055555555556,0.825763888888889,1295927
114,116,2,-3.92,5.67,0.161388888888889,0.791041666666667,1301487
115,116,2,-3.38,2.29,0.119722222222222,0.832708333333333,1306792
116,116,2,-1.47,0.82,0.0363888888888889,0.957708333333333,1312208
117,116,2,3.44,4.26,0.203055555555556,0.797986111111111,1317375
118,116,2,-2.67,1.59,0.0988888888888889,0.936875,1322767
119,116,2,-3.59,-2,0.0225,0.992430555555555,1328206
120,116,2,-1.41,-3.41,0.0225,0.950763888888889,1333453
121,116,2,-3.18,-6.59,0.0919444444444445,0.909097222222222,1338509
122,116,2,-1.42,-8.01,0.00861111111111118,0.985486111111111,1344877
123,116,2,3.04,-4.97,0.0502777777777778,0.950763888888889,1350134
124,116,2,-3.2,-8.17,0.0363888888888889,0.992430555555555,1356093
125,116,2,-0.91,-9.08,0.0363888888888889,0.957708333333333,1362434
126,116,2,-0.71,-9.79,0.0155555555555556,0.978541666666667,1367769
127,116,2,-1.17,-10.96,0.0155555555555556,0.978541666666667,1372704
128,116,2,0.54,-10.42,0.0641666666666667,0.929930555555555,1379124
129,116,2,1.3,-9.12,0.0641666666666667,0.916041666666667,1384988
130,116,2,-0.77,-9.89,0.0225,0.985486111111111,1391871
131,116,2,-1.39,-11.28,0.0225,0.978541666666667,1397180
132,116,2,-0.65,-11.93,0.0294444444444444,0.992430555555555,1402346
133,116,2,3.64,-8.29,0.0711111111111111,0.936875,1408112
134,116,2,0.52,-7.77,0.0850000000000001,0.936875,1413197
135,116,2,0.98,-6.79,0.0572222222222223,0.950763888888889,1418123
136,116,2,-3.19,-9.98,0.0225,0.985486111111111,1424667
137,116,2,-1.5,-11.48,0.0294444444444444,0.985486111111111,1430127
138,116,2,3.32,-8.16,0.0919444444444445,0.909097222222222,1435925
139,116,2,-3.77,-11.93,0.0155555555555556,0.964652777777778,1441483
140,116,2,3.29,-8.64,0.0711111111111111,0.936875,1446495
141,116,2,3.16,-5.48,0.0641666666666667,0.943819444444444,1451486
142,116,2,3.46,-2.02,0.0850000000000001,0.978541666666667,1456596
143,116,2,2.01,-0.00999999999999712,0.0988888888888889,0.950763888888889,1461907
144,116,2,3.19,3.18,0.196111111111111,0.797986111111111,1466857
145,116,2,-3.27,-0.0899999999999972,0.0502777777777778,0.964652777777778,1472124
146,116,2,1.43,1.34,0.182222222222222,0.881319444444444,1477179
147,116,2,0.52,1.86,0.21,0.797986111111111,1482141
148,116,2,3.47,5.33,0.321111111111111,0.700763888888889,1487139
149,116,2,3.39,8.72,0.3975,0.610486111111111,1492272
150,116,2,0.62,9.34,0.3975,0.700763888888889,1497291
151,116,2,-2.81,6.53,0.21,0.811875,1502229
152,116,2,1.47,8,0.314166666666667,0.693819444444444,1507774
1,117,3,-0.71,2.29,0.0850000000000001,0.575078125,350848
2,117,1,3.06,5.35,0.99125,0.0399218750000002,364545
3,117,2,3.42,8.77,0.9678125,0.0555468750000001,370521
4,117,3,0.92,9.69,0.9678125,0.0438281250000003,375836
5,117,1,-2.5,7.19,0.9365625,0.969609375,405469
6,117,0,-3.94,3.25,0.3584375,1,411472
7,117,3,0.78,4.03,0.15140625,0.184453125,416637
8,117,1,3.81,7.84,0.83890625,0.192265625,421584
9,117,3,-3.37,4.47,0.17875,0.735234375,428736
10,117,0,-3.81,0.66,0.0459375000000001,0.993046875,433652
11,117,1,3.32,3.98,0.3740625,0.375859375,438320
12,117,2,3.65,7.63,0.83890625,0.309453125,443116
13,117,3,-3.1,4.53,0.8428125,0.875859375,449108
14,117,1,-3.37,1.16,0.25296875,0.914921875,453988
15,117,3,1.13,2.29,0.17875,0.207890625,459132
16,117,0,-3.82,-1.53,0.00296875000000002,0.993046875,466072
17,117,2,-3.19,-4.72,0.0264062500000001,0.989140625,472372
18,117,1,-0.77,-5.49,0.01078125,1,477237
19,117,3,3.82,-1.67,0.79203125,0.840703125,482996
20,117,2,-1.23,-2.9,0.14359375,0.485234375,487676
21,117,0,-3.45,-6.35,0.08890625,0.930546875,492372
22,117,1,3.9,-2.45,0.88578125,0.922734375,497024
23,117,1,-0.84,-3.29,0.07328125,0.922734375,503204
24,117,3,-0.62,-3.91,0.08890625,0.938359375,507880
25,117,1,0.74,-3.17,0.71,0.809453125,512553
26,117,0,3.77,0.599999999999999,0.81546875,0.215703125,518329
27,117,0,3.47,4.07,0.8896875,0.168828125,524904
28,117,2,-3.24,0.829999999999999,0.22171875,0.786015625,529692
29,117,1,3.21,4.04,0.8740625,0.422734375,534545
30,117,3,1.07,5.11,0.52640625,0.469609375,539652
31,117,2,-0.84,4.27,0.5459375,0.715703125,546816
32,117,1,1.47,5.74,0.6553125,0.227421875,552376
33,117,3,4.26,10,0.9678125,0.0594531250000002,565516
34,117,0,-3.35,6.65,0.51859375,0.961796875,570700
35,117,1,-0.43,6.22,0.80765625,0.844609375,575524
36,117,2,1.25,7.47,0.19046875,0.196171875,580612
37,117,3,1.51,8.98,0.631875,0.184453125,585816
38,117,0,3.76,12.74,0.8896875,0.110234375,591108
39,117,2,0.55,13.29,0.975625,0.0867968750000002,598892
40,117,0,3.35,16.64,0.99125,0.0242968750000003,603928
41,117,3,-1.05,15.59,0.18265625,0.223515625,609324
42,117,1,0.92,16.51,0.975625,0.0282031250000001,614284
43,117,2,-3.09,13.42,0.381875,0.621953125,621068
44,117,3,-3.97,9.45,0.37796875,0.821171875,625924
45,117,1,1.05,10.5,0.87015625,0.141484375,630704
46,117,2,3.02,13.52,0.86625,0.828984375,639336
47,117,0,-3.83,9.69,0.17484375,0.832890625,644272
48,117,2,-1.19,8.5,0.17484375,0.164921875,654272
49,117,3,1.47,9.97,0.585,0.203984375,659348
50,117,2,0.94,10.91,0.49515625,0.207890625,664192
51,117,1,-3.89,7.02,0.1865625,0.825078125,668724
52,117,0,3.53,10.55,0.8428125,0.207890625,673292
53,117,1,3.62,14.17,0.86234375,0.164921875,679960
54,117,3,3.78,17.95,0.87796875,0.153203125,685156
55,117,2,-3.4,14.55,0.36234375,0.450078125,690084
56,117,3,-3.69,10.86,0.2646875,0.735234375,694988
57,117,2,-0.82,10.04,0.37796875,0.411015625,700048
58,117,0,0.69,10.73,0.68265625,0.227421875,704788
59,117,1,3.17,13.9,0.9678125,0.0282031250000001,710804
60,117,3,-0.31,13.59,0.12015625,0.161015625,716508
61,117,1,3.7,17.29,0.8428125,0.235234375,721971
62,117,0,0.66,17.95,0.54984375,0.250859375,728172
63,117,3,1.02,18.97,0.83890625,0.168828125,733560
64,117,1,-3.22,15.75,0.72171875,0.746953125,738420
65,117,3,-3.01,12.74,0.24125,0.864140625,743264
66,117,1,-3.92,8.82,0.194375,0.871953125,748172
67,117,0,-0.74,8.08,0.288125,0.875859375,753307
68,117,2,-3.77,4.31,0.0146875,0.985234375,758040
69,117,3,1.37,5.68,0.65140625,0.676640625,763052
70,117,0,-3.13,2.55,0.0850000000000001,0.957890625,767808
71,117,1,-0.5,2.05,0.0928125,0.950078125,772520
72,117,3,-3.62,-1.57,0.12796875,0.911015625,777723
73,117,1,-1.23,-2.8,0.07328125,0.914921875,782248
74,117,2,3.61,0.810000000000002,0.87796875,0.0946093750000001,786852
75,117,0,-3.93,-3.12,0.08890625,0.911015625,791404
76,117,3,1.25,-1.87,0.88578125,0.118046875,797203
77,117,1,-1.08,-2.95,0.163125,0.715703125,801927
78,117,2,3.77,0.820000000000002,0.88578125,0.110234375,806432
79,117,1,0.5,1.32,0.8896875,0.121953125,811260
80,117,3,1.17,2.49,0.87015625,0.137578125,818015
81,117,2,-0.76,1.73,0.12015625,0.161015625,823416
82,117,0,1.15,2.88,0.62796875,0.219609375,827945
83,117,3,-0.79,2.09,0.1553125,0.848515625,832848
84,117,1,3.28,5.37,0.93265625,0.0946093750000001,837576
85,117,2,1.33,6.7,0.96390625,0.0360156250000001,842652
86,117,1,-0.55,6.15,0.49125,0.539921875,847493
87,117,0,-3.91,2.24,0.0459375000000001,0.969609375,853988
88,117,3,0.72,2.96,0.8975,0.0907031250000003,858500
89,117,1,3.58,6.54,0.9521875,0.0477343750000001,863511
90,117,2,3.11,9.65,0.9365625,0.0477343750000001,868320
91,117,1,-3.04,6.61,0.131875,0.942265625,873480
92,117,3,1.38,7.99,0.86625,0.137578125,877980
93,117,0,-1.24,6.75,0.2646875,0.672734375,883860
94,117,2,3.93,10.68,0.95609375,0.0438281250000003,888824
95,117,1,1.23,11.91,0.74125,0.270390625,893695
96,117,3,3.11,15.02,0.72171875,0.188359375,898600
97,117,0,0.89,15.91,0.48734375,0.340703125,903452
98,117,1,-0.67,15.24,0.12015625,0.110234375,910735
99,117,2,-3.88,11.36,0.21,0.801640625,915496
100,117,2,-0.62,10.74,0.2490625,0.496953125,921073
101,117,1,0.55,11.29,0.23734375,0.215703125,925604
102,117,3,0.83,12.12,0.3896875,0.399296875,930256
103,117,0,3.9,16.02,0.9209375,0.0672656250000002,935140
104,117,2,-3.97,12.05,0.18265625,0.883671875,939924
105,117,3,-1.31,10.74,0.19828125,0.809453125,945812
106,117,1,3.36,14.1,0.92875,0.0555468750000001,950475
107,117,2,-0.94,13.16,0.78421875,0.797734375,955736
108,117,0,-1.04,12.12,0.80375,0.844609375,961600
109,117,3,-1.02,11.1,0.69828125,0.805546875,965640
110,117,1,-0.58,10.52,0.3740625,0.371953125,970080
111,117,2,0.55,11.07,0.569375,0.446171875,974488
112,117,0,-0.77,10.3,0.66703125,0.766484375,981516
113,117,3,-0.71,9.59,0.2646875,0.821171875,987324
114,117,0,-3.92,5.67,0.00687500000000008,0.996953125,992044
115,117,1,-3.38,2.29,0.01078125,0.996953125,996988
116,117,3,-1.47,0.82,0.01078125,0.996953125,1002999
117,117,0,3.44,4.26,0.83890625,0.184453125,1007891
118,117,2,-2.67,1.59,0.31546875,0.707890625,1014973
119,117,3,-3.59,-2,0.17484375,0.914921875,1019492
120,117,1,-1.41,-3.41,0.5,0.5,1023556
121,117,0,-3.18,-6.59,0.19828125,0.914921875,1028664
122,117,1,-1.42,-8.01,0.08109375,0.762578125,1033208
123,117,3,3.04,-4.97,0.83109375,0.153203125,1038683
124,117,1,-3.2,-8.17,0.13578125,0.848515625,1044277
125,117,2,-0.91,-9.08,0.10453125,0.903203125,1049068
126,117,0,-0.71,-9.79,0.11625,0.903203125,1054404
127,117,3,-1.17,-10.96,0.1475,0.868046875,1059145
128,117,1,0.54,-10.42,0.61625,0.188359375,1064993
129,117,2,1.3,-9.12,0.63578125,0.211796875,1070476
130,117,0,-0.77,-9.89,0.11234375,0.871953125,1075132
131,117,2,-1.39,-11.28,0.29203125,0.688359375,1081352
132,117,3,-0.65,-11.93,0.15140625,0.590703125,1087151
133,117,2,3.64,-8.29,0.756875,0.172734375,1101268
134,117,1,0.52,-7.77,0.756875,0.157109375,1141021
135,117,3,0.98,-6.79,0.694375,0.289921875,1146200
136,117,2,-3.19,-9.98,0.18265625,0.715703125,1150907
137,117,0,-1.5,-11.48,0.22171875,0.696171875,1155568
138,117,1,3.32,-8.16,0.71,0.243046875,1161632
139,117,3,-3.77,-11.93,0.11625,0.832890625,1166197
140,117,2,3.29,-8.64,0.78421875,0.219609375,1170713
141,117,0,3.16,-5.48,0.74125,0.211796875,1175932
142,117,1,3.46,-2.02,0.86234375,0.161015625,1180683
143,117,3,2.01,-0.00999999999999712,0.87796875,0.161015625,1185568
144,117,2,3.19,3.18,0.87015625,0.149296875,1191100
145,117,0,-3.27,-0.0899999999999972,0.17875,0.852421875,1195755
146,117,1,1.43,1.34,0.72953125,0.356328125,1200524
147,117,2,0.52,1.86,0.74125,0.274296875,1205624
148,117,3,3.47,5.33,0.9053125,0.0516406250000002,1210056
149,117,2,3.39,8.72,0.95609375,0.0594531250000002,1215044
150,117,0,0.62,9.34,0.31546875,0.278203125,1222468
151,117,3,-2.81,6.53,0.21,0.727421875,1229196
152,117,1,1.47,8,0.69046875,0.293828125,1233604
1,118,3,-0.71,2.29,0.0720058565153733,0.709897510980967,422311
2,118,3,3.06,5.35,0.438038067349927,0.0510395314787705,438617
3,118,3,3.42,8.77,0.767467057101025,0.138887262079063,446008
4,118,3,0.92,9.69,0.474641288433382,0.0437188872620793,453503
5,118,2,-2.5,7.19,0.0720058565153733,0.351185944363104,459962
6,118,0,-3.94,3.25,0.0720058565153733,0.724538799414349,467295
7,118,1,0.78,4.03,0.708901903367496,0.014436310395315,475402
8,118,2,3.81,7.84,0.833352855051244,0.212093704245974,482531
9,118,3,-3.37,4.47,0.0500439238653001,0.292620790629576,489598
10,118,2,-3.81,0.66,0.108609077598829,0.614729136163983,503038
11,118,1,3.32,3.98,0.935841874084919,0.358506588579795,509901
12,118,3,3.65,7.63,0.972445095168375,0.424392386530015,518519
13,118,1,-3.1,4.53,0.0646852122986823,0.819707174231333,526572
14,118,3,-3.37,1.16,0.0646852122986823,0.929516837481699,534983
15,118,2,1.13,2.29,0.957803806734993,0.365827232796486,541660
16,118,1,-3.82,-1.53,0.0573645680819912,0.717218155197658,548883
17,118,3,-3.19,-4.72,0.0720058565153733,0.973440702781845,556286
18,118,3,-0.77,-5.49,0.0720058565153733,0.966120058565154,565324
19,118,2,3.82,-1.67,0.474641288433382,0.892913616398243,576794
20,118,1,-1.23,-2.9,0.25502196193265,0.951478770131772,584557
21,118,2,-3.45,-6.35,0.196456808199122,0.914875549048317,592538
22,118,3,3.9,-2.45,0.577130307467057,0.38778916544656,604107
23,118,3,-0.84,-3.29,0.467320644216691,0.658653001464129,613003
24,118,2,-0.62,-3.91,0.46,0.695256222547584,621667
25,118,2,0.74,-3.17,0.46,0.46099560761347,630189
26,118,2,3.77,0.599999999999999,0.46,0.25601756954612,639026
27,118,2,3.47,4.07,0.438038067349927,0.270658857979502,646576
28,118,2,-3.24,0.829999999999999,0.39411420204978,0.636691068814056,671654
29,118,0,3.21,4.04,0.467320644216691,0.25601756954612,680167
30,118,0,1.07,5.11,0.481961932650073,0.32190336749634,687427
31,118,0,-0.84,4.27,0.496603221083455,0.556163982430454,694895
32,118,2,1.47,5.74,0.555168374816984,0.373147877013177,705792
33,118,2,4.26,10,0.46,0.270658857979502,713946
34,118,2,-3.35,6.65,0.489282576866764,0.651332357247438,721727
35,118,1,-0.43,6.22,0.489282576866764,0.66597364568082,729930
36,118,2,1.25,7.47,0.518565153733529,0.380468521229868,736455
37,118,3,1.51,8.98,0.438038067349927,0.314582723279649,743677
38,118,3,3.76,12.74,0.452679355783309,0.234055636896047,750868
39,118,3,0.55,13.29,0.467320644216691,0.263338213762811,759084
40,118,3,3.35,16.64,0.533206442166911,0.18281112737921,765866
41,118,0,-1.05,15.59,0.379472913616398,0.585446559297218,773520
42,118,0,0.92,16.51,0.489282576866764,0.365827232796486,781110
43,118,3,-3.09,13.42,0.481961932650073,0.768462664714495,790030
44,118,3,-3.97,9.45,0.643016105417277,0.775783308931186,796682
45,118,0,1.05,10.5,0.474641288433382,0.453674963396779,804372
46,118,0,3.02,13.52,0.496603221083455,0.314582723279649,812794
47,118,0,-3.83,9.69,0.547847730600293,0.651332357247438,819326
48,118,3,-1.19,8.5,0.672298682284041,0.636691068814056,827524
49,118,3,1.47,9.97,0.584450951683748,0.409751098096633,834124
50,118,3,0.94,10.91,0.635695461200586,0.373147877013177,841737
51,118,3,-3.89,7.02,0.357510980966325,0.607408491947292,852168
52,118,0,3.53,10.55,0.379472913616398,0.277979502196194,863313
53,118,0,3.62,14.17,0.613733528550512,0.263338213762811,872222
54,118,0,3.78,17.95,0.745505124450952,0.25601756954612,878922
55,118,0,-3.4,14.55,0.66497803806735,0.482957540263543,886058
56,118,3,-3.69,10.86,0.423396778916545,0.614729136163983,895015
57,118,3,-0.82,10.04,0.313587115666179,0.622049780380674,904164
58,118,2,0.69,10.73,0.547847730600293,0.453674963396779,911539
59,118,2,3.17,13.9,0.643016105417277,0.219414348462665,918659
60,118,2,-0.31,13.59,0.46,0.453674963396779,928979
61,118,3,3.7,17.29,0.767467057101025,0.25601756954612,938328
62,118,3,0.66,17.95,0.555168374816984,0.32190336749634,945511
63,118,3,1.02,18.97,0.767467057101025,0.285300146412885,951874
64,118,3,-3.22,15.75,0.467320644216691,0.644011713030747,960859
65,118,3,-3.01,12.74,0.174494875549048,0.768462664714495,968926
66,118,0,-3.92,8.82,0.0573645680819912,0.790424597364568,977033
67,118,0,-0.74,8.08,0.0573645680819912,0.768462664714495,983956
68,118,1,-3.77,4.31,0.0646852122986823,0.848989751098097,991473
69,118,2,1.37,5.68,0.342869692532943,0.651332357247438,998123
70,118,3,-3.13,2.55,0.313587115666179,0.907554904831625,1009361
71,118,3,-0.5,2.05,0.335549048316252,0.922196193265008,1016686
72,118,2,-3.62,-1.57,0.167174231332357,0.93683748169839,1023495
73,118,1,-1.23,-2.8,0.0573645680819912,0.944158125915081,1033587
74,118,1,3.61,0.810000000000002,0.247701317715959,0.819707174231333,1040593
75,118,1,-3.93,-3.12,0.130571010248902,0.951478770131772,1050097
76,118,0,1.25,-1.87,0.298945827232797,0.761142020497804,1057713
